f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190
0.079891,0.032888,0.017794,0.004659,0.007685,0.072825,0.145306,0.24465,0.378292,0.433844,0.075587,0.15299,0.278688,0.381948,0.432221,0.087532,0.19847,0.405432,0.548416,0.488332,0.083328,0.152764,0.41087,0.557401,0.487289,0.0959622,0.242976,0.294083,0.355067,0.43838,0.0874111,0.185417,0.395834,0.594364,0.373941,0.111659,0.261512,0.323773,0.354964,0.423853,0.0957031,0.180983,0.409063,0.571181,0.363688,0.075689,0.040496,0.023921,0.011981,0.005632,0.075593,0.147519,0.309627,0.483194,0.524317,0.079869,0.164097,0.343601,0.479687,0.525716,0.09029,0.196278,0.352839,0.445975,0.413298,0.081616,0.147256,0.35722,0.45909,0.410739,0.129944,0.230309,0.315956,0.301101,0.414117,0.118701,0.179519,0.399506,0.579675,0.372055,0.10627,0.243063,0.306788,0.299054,0.438695,0.0964456,0.18825,0.398284,0.555365,0.36369
0.107968,0.014181,0.018918,0.003182,0.004538,0.070522,0.106267,0.284029,0.236596,0.267956,0.069317,0.092893,0.266212,0.235748,0.270539,0.079036,0.132763,0.419782,0.342513,0.315597,0.072733,0.135217,0.420324,0.343757,0.321211,0.119226,0.164319,0.364989,0.266228,0.305642,0.133829,0.185892,0.317738,0.325024,0.286979,0.150722,0.175907,0.348147,0.232829,0.266684,0.157704,0.140767,0.317624,0.33009,0.307179,0.144313,0.018129,0.026009,0.007521,0.003502,0.083035,0.114864,0.343477,0.307373,0.323218,0.072901,0.103174,0.326137,0.303758,0.329494,0.084895,0.124337,0.371234,0.281647,0.265248,0.07507,0.121886,0.375463,0.288325,0.258367,0.0956265,0.210532,0.335032,0.283071,0.303171,0.0822604,0.127625,0.295647,0.322874,0.305631,0.104468,0.156466,0.364314,0.253724,0.280203,0.106939,0.175724,0.327509,0.362668,0.280753
0.100905,0.022312,0.017122,0.003679,0.005014,0.081912,0.111787,0.28961,0.236457,0.302921,0.088712,0.151926,0.304813,0.229261,0.303079,0.094414,0.164333,0.476974,0.337158,0.349666,0.097622,0.169353,0.443198,0.352957,0.341121,0.129953,0.139192,0.42865,0.16153,0.270298,0.134537,0.220108,0.316181,0.324147,0.301252,0.133212,0.152029,0.381916,0.192029,0.259456,0.121205,0.221188,0.286575,0.353385,0.321573,0.092456,0.027772,0.024742,0.008675,0.004104,0.086659,0.123178,0.352199,0.294654,0.353917,0.093469,0.168473,0.377246,0.284111,0.361121,0.095003,0.157098,0.417575,0.276764,0.286424,0.098905,0.160891,0.384605,0.289486,0.280194,0.112824,0.153951,0.395574,0.20257,0.251108,0.0972738,0.230484,0.303128,0.329017,0.330271,0.109206,0.15408,0.416224,0.235602,0.255258,0.119637,0.232652,0.314453,0.326895,0.315586
0.169198,0.035873,0.043149,0.013425,0.011164,0.138367,0.24155,0.758961,1.09171,0.624234,0.140069,0.18918,0.731805,1.07817,0.633465,0.147197,0.289829,1.15765,1.65121,0.738706,0.145517,0.250977,1.19455,1.66601,0.738158,0.191635,0.388707,0.809028,1.26286,0.763776,0.156805,0.204177,0.787346,0.936899,0.458356,0.155548,0.367883,0.795254,1.27372,0.732484,0.188359,0.197548,0.866594,0.903989,0.49321,0.191641,0.048415,0.066984,0.039079,0.007528,0.138744,0.24379,0.950811,1.41473,0.744568,0.150458,0.205723,0.913068,1.40247,0.77422,0.155779,0.279725,0.985117,1.34903,0.620221,0.161101,0.242722,1.01551,1.35414,0.591078,0.17588,0.411505,0.788008,1.16871,0.738585,0.204152,0.215208,0.813692,0.916616,0.479048,0.126145,0.402095,0.798021,1.17333,0.680442,0.153063,0.198701,0.763837,0.887902,0.521403
0.171197,0.08351,0.075675,0.01687,0.009966,0.118267,0.382305,1.08386,1.05536,0.668107,0.15446,0.444863,1.13016,1.07862,0.65458,0.157414,0.508806,1.77406,1.64571,0.804172,0.182622,0.536599,1.76156,1.60936,0.816882,0.342959,0.571979,1.17504,1.40064,0.925904,0.319286,0.558774,1.36512,1.08852,0.489547,0.173389,0.352815,1.00848,1.24046,0.841978,0.346059,0.476351,1.26479,0.898153,0.44322,0.105857,0.094678,0.105663,0.037694,0.009094,0.124221,0.404813,1.36965,1.39608,0.8254,0.166395,0.476955,1.41996,1.42256,0.832182,0.14543,0.477774,1.52457,1.33336,0.672742,0.173875,0.513472,1.53039,1.30981,0.662095,0.151069,0.371301,1.03566,1.21215,0.805359,0.241708,0.661865,1.40342,1.02405,0.517801,0.124628,0.389308,1.03828,1.20918,0.836238,0.217657,0.587899,1.38839,1.06967,0.486717
0.14056,0.092316,0.064753,0.011389,0.015235,0.12778,0.594073,0.871862,0.926059,0.906606,0.125249,0.610946,0.961646,0.915394,0.918971,0.150433,0.801103,1.49209,1.37904,1.07796,0.152572,0.777113,1.39012,1.41989,1.06455,0.2173,0.676966,1.43924,1.16734,1.04394,0.197224,0.685086,1.26862,1.19773,1.3561,0.181084,0.641588,1.42392,1.16498,0.980116,0.181289,0.67807,1.26471,1.21486,1.35407,0.116006,0.103769,0.082525,0.034656,0.012533,0.133029,0.66054,1.08552,1.19243,1.12035,0.141039,0.691195,1.19967,1.17762,1.11501,0.146716,0.753702,1.28811,1.13947,0.891106,0.157983,0.754922,1.18859,1.16997,0.89535,0.173857,0.699334,1.39948,1.19274,1.00973,0.18924,0.736013,1.25591,1.21168,1.37555,0.222859,0.697823,1.41179,1.17836,1.02988,0.159059,0.677302,1.24452,1.23461,1.32757
0.099391,0.06367,0.049059,0.010357,0.008269,0.117917,0.308995,0.741566,0.66734,0.467451,0.130783,0.328916,0.784062,0.705012,0.473819,0.137416,0.413588,1.12237,1.03816,0.517518,0.147442,0.398044,1.20994,0.996938,0.501356,0.265613,0.433644,0.623063,0.645924,0.527344,0.199967,0.44119,1.10509,0.864496,0.813854,0.2008,0.386765,0.603383,0.67684,0.573537,0.196107,0.405406,1.15529,0.794013,0.770222,0.130854,0.080517,0.068902,0.02495,0.005552,0.122703,0.336024,0.926296,0.890365,0.567498,0.129521,0.356957,0.929646,0.900671,0.544159,0.134284,0.377186,0.986262,0.84961,0.423742,0.146722,0.371009,1.07289,0.846526,0.448515,0.187186,0.402793,0.64004,0.656002,0.501638,0.164383,0.391313,1.11285,0.789412,0.74524,0.259448,0.437626,0.634889,0.723172,0.536573,0.212026,0.45672,1.11076,0.833185,0.797849
0.126531,0.083208,0.046216,0.007613,0.01549,0.163963,0.402979,0.619704,0.628377,0.815815,0.13338,0.422048,0.626232,0.664233,0.832672,0.168854,0.512955,0.992327,0.960426,0.954803,0.150396,0.513712,0.94546,0.938776,0.970898,0.33481,0.485451,0.722183,0.586541,0.901901,0.191075,0.535205,0.775413,0.866389,1.0335,0.210288,0.474442,0.615431,0.559537,0.968744,0.173775,0.508342,0.804772,0.867208,1.00625,0.169849,0.098362,0.058242,0.020341,0.009796,0.169698,0.416262,0.774223,0.831908,0.957781,0.13573,0.451539,0.783205,0.848396,1.00345,0.176261,0.482463,0.850095,0.771661,0.805332,0.162532,0.498683,0.86246,0.769397,0.758771,0.19969,0.450789,0.700158,0.614118,0.999893,0.180458,0.512036,0.765142,0.80916,1.03811,0.308138,0.520234,0.642142,0.564379,0.955623,0.201772,0.496249,0.758821,0.814344,1.03211
0.135562,0.040062,0.032423,0.006102,0.014318,0.113698,0.21201,0.460184,0.445309,0.852926,0.099394,0.256505,0.505745,0.44024,0.860129,0.112439,0.302003,0.797591,0.650627,0.960563,0.100079,0.271501,0.721704,0.635183,0.932856,0.149352,0.268625,0.765123,0.880589,0.697267,0.136497,0.299493,0.567492,0.352695,0.874238,0.154746,0.289102,0.702419,0.858478,0.6842,0.124607,0.270059,0.568576,0.324044,0.845214,0.122567,0.046037,0.046435,0.014034,0.00957,0.123847,0.233045,0.576368,0.571705,1.00548,0.106933,0.268719,0.638406,0.592665,1.03528,0.122801,0.291869,0.691663,0.529334,0.805364,0.105946,0.27274,0.623147,0.50085,0.782712,0.148974,0.284987,0.734936,0.876819,0.709061,0.105727,0.372681,0.522132,0.342088,0.861441,0.14073,0.286933,0.716018,0.840337,0.702065,0.0969754,0.296944,0.583914,0.286172,0.855042
0.196802,0.088913,0.038287,0.01477,0.01792,0.161023,0.552431,0.561659,1.11983,1.12986,0.154882,0.49787,0.526611,1.09984,1.13469,0.175152,0.618361,0.749628,1.59456,1.36629,0.187501,0.742047,0.964975,1.62266,1.3815,0.223794,0.570783,0.725803,1.34728,1.14439,0.219841,0.795255,0.995367,1.27427,1.07556,0.236146,0.528736,0.671155,1.29174,1.12948,0.270448,0.760158,0.984034,1.29211,1.15159,0.178014,0.11591,0.047861,0.03284,0.015143,0.164442,0.599761,0.686748,1.40897,1.37938,0.155773,0.533841,0.632409,1.39696,1.40007,0.189338,0.578044,0.660916,1.29507,1.1282,0.200687,0.694895,0.799877,1.31086,1.10858,0.161221,0.565688,0.646597,1.30145,1.12083,0.245237,0.761319,0.997604,1.26781,1.12778,0.227628,0.553127,0.674228,1.33407,1.11937,0.223202,0.725916,0.915336,1.27176,1.1055
0.216846,0.122553,0.063808,0.018254,0.027363,0.182686,0.601751,1.05541,1.45328,1.62198,0.184191,0.724774,0.949634,1.46031,1.61306,0.216391,0.803293,1.53001,2.13555,1.83061,0.217136,0.906802,1.56459,2.14588,1.82304,0.272758,0.532981,1.22789,1.40429,1.46371,0.229411,1.03478,1.11229,1.67897,1.44476,0.25216,0.586745,1.23505,1.39163,1.43685,0.275821,1.05854,1.12287,1.6189,1.3795,0.242089,0.134533,0.09265,0.047299,0.018991,0.188148,0.672061,1.28378,1.8608,1.96825,0.20079,0.798437,1.17886,1.84948,1.95144,0.212619,0.775255,1.31854,1.72586,1.53144,0.216472,0.881307,1.38917,1.74271,1.54695,0.229679,0.523398,1.32912,1.3416,1.43625,0.199967,1.04463,1.13628,1.63288,1.40623,0.258473,0.533602,1.26573,1.36519,1.48008,0.247849,1.10117,1.18847,1.60787,1.40301
0.10637,0.030465,0.053575,0.010619,0.013273,0.054143,0.17572,0.699596,0.825635,0.778568,0.052667,0.213527,0.724845,0.755261,0.797093,0.063667,0.252136,1.13814,1.13914,0.886003,0.07289,0.26616,1.1432,1.18484,0.845644,0.147883,0.213852,0.685912,0.924284,0.612697,0.108886,0.260815,0.885843,0.842547,0.855119,0.170877,0.216742,0.725412,0.994506,0.651591,0.104987,0.265417,0.845345,0.843761,0.832826,0.082413,0.032573,0.07124,0.025801,0.010231,0.058712,0.212907,0.886363,1.01125,0.915177,0.062256,0.232903,0.902371,0.947346,0.939957,0.063437,0.245135,0.969833,0.919235,0.734988,0.075553,0.264807,0.996774,0.979717,0.711803,0.11176,0.188279,0.689598,1.0109,0.603553,0.107121,0.244481,0.892848,0.867785,0.893633,0.0846839,0.210335,0.703548,0.942288,0.611029,0.108722,0.25714,0.891216,0.859837,0.873417
0.090239,0.069399,0.072393,0.019802,0.021906,0.095434,0.429951,1.14785,1.39249,1.23549,0.115188,0.427122,1.15171,1.37628,1.23075,0.113351,0.560302,1.78954,2.13357,1.42123,0.143739,0.574621,1.86565,2.15959,1.44546,0.112403,0.441717,1.28277,1.47204,1.20683,0.188031,0.480718,1.20898,1.29667,1.0428,0.125992,0.473788,1.25612,1.47727,1.17499,0.164862,0.470185,1.23979,1.31284,1.04395,0.086338,0.082684,0.102861,0.052727,0.015981,0.113393,0.488496,1.43854,1.78178,1.53039,0.125575,0.470418,1.42447,1.77286,1.51409,0.119715,0.526385,1.51338,1.72506,1.18797,0.14386,0.536663,1.53815,1.72713,1.20585,0.153295,0.555619,1.36223,1.49752,1.20785,0.193557,0.49923,1.28444,1.39325,1.04814,0.123385,0.469333,1.27255,1.46548,1.2059,0.158308,0.452794,1.23612,1.3491,1.02846
0.360474,0.108926,0.067234,0.018091,0.023141,0.233186,0.528565,1.09884,1.46193,1.41324,0.275282,0.5701,1.05122,1.41013,1.39778,0.233564,0.719776,1.73942,2.17102,1.67319,0.29197,0.743548,1.53414,2.15428,1.68581,0.366488,0.70621,1.49314,1.69532,1.44993,0.936098,1.03901,1.47057,1.57573,1.28475,0.231378,0.516817,1.40771,1.6183,1.43354,1.11799,1.42225,1.27571,1.79784,1.78792,0.3691,0.12378,0.092554,0.052023,0.018164,0.223073,0.576239,1.32257,1.84698,1.68846,0.284622,0.650128,1.31378,1.84362,1.73869,0.252681,0.684343,1.51165,1.75231,1.38049,0.342369,0.689864,1.45101,1.74566,1.33312,0.260908,0.523769,1.39463,1.57908,1.37511,0.591348,0.822832,1.17748,1.505,1.23637,0.380208,0.783754,1.53408,1.69654,1.50256,1.13678,1.15616,1.58052,1.61522,1.35696
0.200907,0.076652,0.055542,0.010425,0.018364,0.139592,0.449639,0.769478,0.722415,1.10432,0.120063,0.427943,0.818177,0.687827,1.09414,0.15106,0.582261,1.23556,1.00543,1.2671,0.135939,0.55276,1.19559,1.0954,1.25982,0.20822,0.583082,0.902818,0.843359,0.993527,0.274011,0.502575,0.948234,0.887077,1.23834,0.17946,0.578182,0.893383,0.802301,0.993582,0.390951,0.475137,0.849156,0.894414,1.34144,0.188019,0.094958,0.07477,0.023766,0.013214,0.142397,0.488811,0.97386,0.903743,1.28864,0.120446,0.47949,1.01019,0.866833,1.31282,0.156164,0.53844,1.09206,0.827134,1.05163,0.139515,0.521052,1.06091,0.870002,1.02427,0.172327,0.562361,0.81899,0.788228,1.01017,0.165772,0.493815,0.842063,0.813449,1.23195,0.215741,0.560335,0.826356,0.785212,0.992264,0.296487,0.564435,0.880216,0.80355,1.21246
0.21276,0.133774,0.084873,0.008377,0.009809,0.271063,0.723572,1.23569,0.76918,0.62601,0.249251,0.731503,1.16674,0.695236,0.634225,0.308123,0.945596,1.74661,1.03,0.724931,0.283421,0.897575,1.83724,1.03802,0.71601,0.333611,0.898517,1.28248,1.16099,0.595867,0.255771,0.808959,1.49006,1.00017,0.983757,0.372864,0.900988,1.35133,1.14399,0.553396,0.278561,0.772758,1.48402,0.950571,0.98744,0.210884,0.162484,0.117572,0.023408,0.007548,0.277043,0.776397,1.45687,0.942721,0.733436,0.264359,0.7869,1.37641,0.891846,0.745541,0.313573,0.915955,1.533,0.845098,0.609113,0.297828,0.862718,1.64067,0.88371,0.599159,0.339673,0.892715,1.356,1.25158,0.591218,0.279153,0.80683,1.49436,0.948618,1.00789,0.346505,0.892495,1.3905,1.27157,0.631046,0.265683,0.789204,1.4605,0.916206,0.981922
0.335397,0.128892,0.085792,0.013482,0.011581,0.207945,0.568625,1.13226,0.922228,0.67406,0.204245,0.720316,1.20242,0.937038,0.669783,0.232341,0.838708,1.73405,1.37801,0.750475,0.224627,0.860082,1.85569,1.38739,0.736811,0.248799,0.655551,1.02386,0.878209,0.508053,0.238845,0.921246,1.48478,1.13136,0.798717,0.258886,0.679555,1.00591,0.87012,0.567361,0.228469,0.919129,1.55507,1.1027,0.866127,0.393176,0.138141,0.114724,0.033617,0.008479,0.221694,0.678744,1.40456,1.18647,0.828912,0.21416,0.781235,1.45007,1.16043,0.798439,0.247785,0.818989,1.54038,1.12207,0.623071,0.235351,0.808437,1.59791,1.15907,0.653444,0.235104,0.741258,1.02725,0.772022,0.53695,0.237722,0.923093,1.57829,1.0861,0.901188,0.234395,0.663589,1.01801,0.77765,0.546693,0.245547,0.912515,1.53737,1.14248,0.902899
0.123823,0.046356,0.060802,0.009778,0.011683,0.116116,0.321613,0.813462,0.708683,0.675662,0.117283,0.354339,0.885167,0.70087,0.683864,0.136905,0.447836,1.26223,1.04467,0.757274,0.134843,0.429505,1.234,1.03904,0.755268,0.147524,0.349673,0.782639,0.909641,0.755802,0.159133,0.468168,1.08245,0.573208,0.951832,0.182156,0.345741,0.770764,0.915817,0.728373,0.148996,0.47383,1.08281,0.586694,0.997711,0.12493,0.055024,0.084645,0.024036,0.007115,0.140667,0.371399,0.997032,0.897659,0.797238,0.132052,0.408493,1.06529,0.906472,0.81874,0.155206,0.419183,1.1411,0.849349,0.646835,0.144448,0.435883,1.15721,0.836849,0.631667,0.177544,0.382977,0.753006,0.900639,0.719871,0.15303,0.4606,1.07404,0.596058,1.0071,0.176118,0.412633,0.755278,0.883757,0.735667,0.137132,0.487283,1.04513,0.565145,1.02567
0.1442,0.043383,0.055039,0.014315,0.013423,0.101392,0.266291,0.890341,1.08323,0.737413,0.103601,0.2082,0.870535,1.06964,0.743827,0.117801,0.313586,1.38794,1.55083,0.852752,0.10818,0.285183,1.33702,1.55572,0.847245,0.125939,0.367632,1.10253,1.07712,0.805669,0.148293,0.234441,0.79416,0.898744,0.663736,0.124831,0.364893,1.11649,1.10168,0.796473,0.161072,0.212222,0.77356,0.921054,0.658828,0.122989,0.056535,0.077502,0.033354,0.009444,0.09867,0.26287,1.07843,1.37916,0.89005,0.111358,0.226621,1.07495,1.37644,0.916032,0.115988,0.294712,1.20247,1.27299,0.723001,0.113421,0.263315,1.15341,1.26911,0.699025,0.157156,0.349553,1.14104,1.15721,0.784161,0.149383,0.224739,0.77397,0.928027,0.627704,0.140907,0.34963,1.11425,1.14537,0.790166,0.154159,0.233382,0.776601,0.905262,0.628322
0.174196,0.08311,0.079779,0.013137,0.014687,0.131606,0.663764,1.14747,1.01111,0.851302,0.135704,0.600904,1.06937,0.98302,0.85983,0.148022,0.847477,1.74066,1.44849,0.98868,0.168523,0.825457,1.64857,1.46717,1.02712,0.150048,0.801465,1.53795,1.12639,0.87572,0.183437,0.592542,0.849794,0.818734,0.926732,0.126046,0.76405,1.50731,1.08643,0.864526,0.163717,0.630753,0.92176,0.81631,0.924641,0.181901,0.098123,0.111718,0.031996,0.009695,0.138198,0.723931,1.37008,1.28789,0.97652,0.144091,0.678195,1.33223,1.2755,1.04147,0.145223,0.789355,1.51899,1.18522,0.851132,0.167777,0.790721,1.44946,1.18629,0.785392,0.145745,0.791359,1.57083,1.15354,0.948123,0.202497,0.600433,0.922708,0.873877,0.94842,0.144476,0.768182,1.50513,1.11064,0.901564,0.18632,0.622636,0.908244,0.848384,0.919542
0.121157,0.061927,0.028726,0.010653,0.014059,0.136305,0.441879,0.458505,0.991252,0.832633,0.115287,0.358125,0.455492,0.971725,0.835066,0.150222,0.535111,0.707181,1.44759,0.956383,0.130273,0.474515,0.706508,1.44488,0.917089,0.200347,0.623255,0.62561,1.39085,1.04321,0.154365,0.39461,0.616926,0.570616,0.861329,0.17501,0.624113,0.611703,1.39722,0.994605,0.134943,0.409718,0.597167,0.61544,0.879429,0.113173,0.083991,0.036491,0.033385,0.011313,0.139243,0.445506,0.576848,1.27726,0.997003,0.118513,0.4038,0.570169,1.27812,1.02698,0.1577,0.498135,0.604641,1.18785,0.798339,0.137767,0.446471,0.622351,1.17093,0.771523,0.223532,0.622946,0.623163,1.42939,1.03173,0.159528,0.403706,0.616218,0.61248,0.856121,0.197058,0.627642,0.63139,1.41814,0.978236,0.148557,0.40761,0.650083,0.618284,0.841741
0.155148,0.112783,0.058712,0.012238,0.015219,0.153762,0.639352,0.970896,0.805083,0.896263,0.166434,0.643715,0.919616,0.882299,0.89967,0.183134,0.829261,1.43175,1.30802,1.01113,0.177603,0.790884,1.2732,1.1953,1.00231,0.234053,0.811187,1.46762,1.26546,0.783974,0.201753,0.653204,0.842438,0.846908,1.02115,0.204599,0.786008,1.48273,1.27342,0.785027,0.253413,0.704062,0.867192,0.834076,1.04423,0.125847,0.13016,0.089282,0.029387,0.010452,0.160745,0.673846,1.08174,1.1037,1.06683,0.171168,0.696354,1.11125,1.16708,1.07917,0.18886,0.783808,1.28269,1.06253,0.844622,0.185145,0.759957,1.13027,0.995925,0.838142,0.2193,0.790436,1.41827,1.25101,0.811807,0.273868,0.681065,0.886301,0.826698,1.01216,0.248748,0.797244,1.42436,1.24962,0.783975,0.19378,0.676317,0.82837,0.845665,1.02149
0.17694,0.102866,0.066759,0.010294,0.022385,0.182812,0.665543,1.00447,0.676069,1.30563,0.141015,0.73742,1.01983,0.674691,1.3092,0.182821,0.886281,1.57289,1.03334,1.51277,0.158607,0.944902,1.54668,1.0624,1.53012,0.215576,0.610013,1.01452,0.886901,0.908418,0.473395,1.18493,1.40933,0.900458,1.70002,0.435816,0.7896,1.35994,0.833806,1.09345,0.892882,1.06014,1.00124,1.20565,1.52297,0.164992,0.127438,0.095812,0.027112,0.015957,0.143549,0.738934,1.22493,0.865106,1.53949,0.164247,0.817556,1.23698,0.885612,1.59846,0.177727,0.840236,1.35915,0.866594,1.26044,0.183293,0.928056,1.35887,0.8478,1.2004,0.278016,0.651884,1.17765,0.839626,1.00295,0.363652,0.908777,1.0812,0.89639,1.5223,0.251205,0.608713,1.02142,0.79518,0.902127,0.534932,1.09468,1.32831,0.806214,1.46548
0.172129,0.096113,0.080162,0.010083,0.012542,0.186583,0.649909,1.11607,0.867424,0.731025,0.215839,0.647634,1.09182,0.871253,0.730882,0.212585,0.812862,1.65909,1.27374,0.80956,0.231956,0.885183,1.61689,1.25105,0.809359,0.213133,0.627114,1.34941,1.02572,0.710323,0.274718,0.846968,1.15119,0.657511,0.834326,0.196286,0.630937,1.3615,1.06656,0.756579,0.28306,0.876034,1.13677,0.618664,0.799432,0.19744,0.118158,0.110713,0.027602,0.008386,0.190647,0.716311,1.31,1.09384,0.854309,0.223847,0.722897,1.30666,1.12042,0.875758,0.215315,0.773308,1.46846,1.033,0.671037,0.247521,0.85594,1.44813,1.00112,0.65256,0.264329,0.632857,1.27927,1.0825,0.745785,0.260884,0.876604,1.11376,0.660617,0.815137,0.21066,0.606818,1.27249,1.1165,0.715816,0.277982,0.852578,1.15559,0.639284,0.85995
0.104929,0.056372,0.028743,0.008803,0.015193,0.067499,0.306627,0.541691,0.776121,0.879973,0.072959,0.335214,0.471547,0.763532,0.885858,0.084902,0.412108,0.755579,1.06961,1.01868,0.082501,0.407597,0.769467,1.07001,1.00792,0.120087,0.378109,0.725206,0.78365,0.794952,0.110209,0.384764,0.45518,0.562509,0.706381,0.133935,0.389611,0.683867,0.817991,0.774027,0.102574,0.368829,0.475188,0.584548,0.689558,0.091317,0.066014,0.044147,0.020253,0.011159,0.07143,0.331917,0.627087,0.984812,1.05642,0.069181,0.366478,0.579256,0.979735,1.08557,0.086516,0.395822,0.66358,0.875234,0.856348,0.07868,0.387616,0.668309,0.875397,0.828419,0.127458,0.344455,0.726407,0.840388,0.835114,0.0954305,0.379458,0.455466,0.593098,0.799778,0.12184,0.358044,0.699245,0.84752,0.788004,0.101566,0.342037,0.447038,0.599024,0.745691
0.105311,0.068745,0.035059,0.007141,0.009327,0.089047,0.35647,0.571603,0.595883,0.537571,0.095054,0.373113,0.536393,0.541469,0.538007,0.110151,0.479011,0.826289,0.812083,0.598761,0.113492,0.477049,0.817763,0.863175,0.589595,0.117351,0.398894,0.697144,0.670548,0.574086,0.126989,0.429448,0.573263,0.60213,0.400962,0.109414,0.407987,0.679275,0.660915,0.589324,0.127945,0.40513,0.57896,0.641732,0.432746,0.08648,0.078375,0.051286,0.019076,0.006128,0.092848,0.398727,0.67711,0.731137,0.649509,0.09919,0.420112,0.647805,0.694143,0.65732,0.112761,0.456306,0.734567,0.671837,0.508332,0.112407,0.457504,0.723861,0.70303,0.499846,0.110513,0.420126,0.675901,0.648975,0.609206,0.160772,0.412115,0.567407,0.597602,0.414636,0.135249,0.426617,0.676371,0.655913,0.588981,0.127963,0.442046,0.5862,0.63113,0.404564
0.105976,0.017217,0.011711,0.004471,0.0071,0.050382,0.079352,0.210862,0.363157,0.409616,0.046627,0.080697,0.19091,0.360035,0.411936,0.047954,0.102168,0.284191,0.527931,0.456896,0.037944,0.081123,0.27293,0.527337,0.455758,0.0689622,0.137251,0.273009,0.377511,0.311435,0.100405,0.116132,0.235582,0.404039,0.468658,0.0872052,0.147891,0.241024,0.401998,0.348634,0.0934434,0.0933383,0.231952,0.410213,0.477679,0.102406,0.01606,0.017646,0.011719,0.004513,0.042087,0.081799,0.240022,0.460143,0.482977,0.043092,0.083415,0.224658,0.461607,0.489145,0.055705,0.098625,0.255627,0.428278,0.386992,0.053043,0.092364,0.261435,0.427062,0.380599,0.0869443,0.115597,0.244877,0.347678,0.369434,0.0921826,0.110069,0.2291,0.474657,0.484074,0.0844515,0.117806,0.249943,0.363271,0.355805,0.115872,0.147495,0.216492,0.475428,0.479207
0.053787,0.009931,0.017151,0.001919,0.004362,0.034862,0.067513,0.234391,0.138687,0.242629,0.036341,0.067084,0.239916,0.155969,0.242111,0.040407,0.088925,0.372588,0.218449,0.262654,0.037197,0.093815,0.368991,0.200801,0.255169,0.0559294,0.144796,0.327688,0.332873,0.325734,0.0930835,0.126637,0.300558,0.375963,0.248195,0.0679593,0.0883943,0.318001,0.321157,0.308355,0.0803877,0.16473,0.329803,0.324712,0.257779,0.047754,0.011587,0.023418,0.004165,0.002997,0.033816,0.080684,0.292651,0.186086,0.289891,0.040002,0.084051,0.297194,0.201205,0.293394,0.038899,0.084124,0.325107,0.175058,0.225232,0.040991,0.096545,0.328256,0.164015,0.22249,0.0813177,0.099136,0.300067,0.333463,0.300529,0.0568626,0.156739,0.282821,0.341544,0.277215,0.0611268,0.106742,0.32786,0.306035,0.308958,0.0833205,0.169673,0.326564,0.352719,0.322599
0.046907,0.017342,0.018134,0.004609,0.004954,0.038642,0.111288,0.232911,0.25245,0.265309,0.041895,0.082786,0.2139,0.247181,0.269836,0.041259,0.128706,0.347143,0.359633,0.303402,0.053738,0.124409,0.426382,0.425992,0.302923,0.0688644,0.137332,0.322187,0.338187,0.31637,0.0803723,0.0849582,0.228103,0.297939,0.340965,0.0690894,0.16676,0.353121,0.342846,0.328341,0.0638007,0.112699,0.241778,0.318953,0.298376,0.051534,0.023174,0.023608,0.00678,0.003516,0.039138,0.110854,0.280796,0.314832,0.32158,0.038271,0.085745,0.263963,0.315996,0.333228,0.039903,0.125327,0.303666,0.293866,0.258996,0.04441,0.110113,0.297444,0.295265,0.248061,0.0663121,0.18001,0.35807,0.353627,0.321497,0.0984086,0.0909048,0.2612,0.360701,0.299346,0.0679271,0.158647,0.342468,0.326681,0.313617,0.0863444,0.0946149,0.245259,0.318742,0.293562
0.090788,0.047708,0.043668,0.011249,0.006742,0.14779,0.386763,0.770475,0.867242,0.367991,0.124028,0.361161,0.726651,0.831909,0.366398,0.15937,0.501391,1.13684,1.29093,0.420068,0.140846,0.478804,1.10879,1.29996,0.425874,0.206144,0.451985,0.859316,0.824949,0.393435,0.144276,0.339412,0.736251,0.830388,0.407491,0.173002,0.465016,0.913562,0.81758,0.42903,0.133634,0.362986,0.755514,0.82216,0.402479,0.085167,0.060696,0.066242,0.032648,0.004478,0.148043,0.425973,0.922523,1.10443,0.454676,0.129128,0.404326,0.888779,1.07218,0.460327,0.157951,0.469239,0.989008,1.06295,0.362625,0.147004,0.453232,0.982193,1.09009,0.355225,0.182984,0.484047,0.928869,0.853516,0.568014,0.162397,0.369712,0.729566,0.807486,0.404708,0.213423,0.493732,0.902894,0.936817,0.608251,0.155665,0.367609,0.7686,0.872307,0.405308
