f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190
0.094078,0.050388,0.024362,0.007959,0.012057,0.070956,0.313136,0.472218,0.865699,0.68812,0.074314,0.336961,0.423848,0.851796,0.715006,0.092771,0.399177,0.666574,1.18635,0.791118,0.086558,0.398486,0.675097,1.187,0.75438,0.372934,0.524176,0.573725,1.02013,0.750037,0.259598,0.40926,0.465848,0.671129,0.503318,0.136369,0.370806,0.623926,0.843458,0.600671,0.0889684,0.369621,0.380215,0.7553,0.514958,0.075839,0.061624,0.03691,0.020247,0.006195,0.077048,0.321899,0.562197,1.07977,0.827316,0.076461,0.349765,0.51775,1.07185,0.845554,0.085076,0.383887,0.57851,0.929393,0.631203,0.080466,0.3675,0.583389,0.93205,0.610945,0.317062,0.485506,0.643419,0.75181,0.799834,0.183024,0.404958,0.447439,0.773059,0.56132,0.123225,0.330405,0.615409,0.797978,0.611586,0.0781055,0.381333,0.431135,0.76466,0.514717
0.100916,0.06169,0.026133,0.006388,0.009726,0.093258,0.372893,0.460753,0.502046,0.509222,0.09791,0.394302,0.445373,0.477235,0.529862,0.107058,0.494353,0.650194,0.677368,0.573367,0.110192,0.47998,0.667178,0.700784,0.553016,0.261869,0.471441,0.630448,0.540945,0.58779,0.200358,0.465749,0.556726,0.501552,0.479305,0.115088,0.48867,0.472466,0.59346,0.540832,0.119738,0.404112,0.528739,0.520117,0.40856,0.08156,0.073796,0.037534,0.013515,0.004147,0.098542,0.417658,0.55366,0.620268,0.622248,0.100209,0.423973,0.530131,0.592654,0.612179,0.111708,0.465877,0.579012,0.538555,0.444763,0.110718,0.458242,0.586498,0.563453,0.456071,0.256188,0.539579,0.534286,0.640837,0.643699,0.173703,0.382188,0.491169,0.475167,0.396843,0.155602,0.453684,0.525124,0.545365,0.528635,0.145495,0.442879,0.496046,0.464785,0.377936
0.110163,0.014998,0.008244,0.003471,0.006284,0.048332,0.076008,0.180185,0.336301,0.369698,0.040467,0.086656,0.164186,0.338782,0.381533,0.049505,0.107684,0.252951,0.47488,0.415568,0.040369,0.092638,0.236504,0.475484,0.403913,0.372846,0.200615,0.389355,0.376807,0.176559,0.20413,0.214256,0.209086,0.393403,0.480464,0.087015,0.124878,0.225801,0.285002,0.241057,0.0807216,0.122218,0.202502,0.374703,0.411888,0.098969,0.015396,0.013304,0.008847,0.003244,0.037704,0.094661,0.206394,0.42398,0.44501,0.036102,0.095612,0.20029,0.42615,0.439528,0.054603,0.105004,0.219433,0.377684,0.330901,0.052649,0.095981,0.216065,0.377194,0.336664,0.175381,0.276971,0.274098,0.295491,0.275118,0.153452,0.168973,0.25524,0.367066,0.438016,0.0840413,0.106607,0.211505,0.29133,0.256551,0.0686658,0.113139,0.204199,0.403991,0.418896
0.050328,0.008485,0.014337,0.001773,0.00521,0.031331,0.071057,0.206739,0.149651,0.278924,0.031654,0.071588,0.218002,0.156701,0.278444,0.032745,0.096935,0.324217,0.22171,0.297374,0.033233,0.106622,0.313704,0.213257,0.280494,0.199355,0.273591,0.384467,0.410593,0.308682,0.132098,0.150367,0.282446,0.350506,0.267147,0.0660144,0.110322,0.288148,0.327651,0.299209,0.0753416,0.169913,0.266077,0.317792,0.244571,0.041946,0.011146,0.020584,0.003792,0.002831,0.029561,0.086358,0.243515,0.189871,0.33222,0.038422,0.087372,0.254368,0.200197,0.326617,0.037319,0.086942,0.269343,0.170851,0.239301,0.040815,0.09791,0.263444,0.160129,0.242384,0.158382,0.217763,0.271112,0.514469,0.35194,0.165918,0.138565,0.223209,0.414176,0.29339,0.0750986,0.0994013,0.277829,0.382727,0.319223,0.0743075,0.123675,0.238084,0.320869,0.249304
0.046735,0.01323,0.014468,0.003695,0.004926,0.037241,0.110674,0.205138,0.248485,0.287652,0.042297,0.08364,0.19608,0.236847,0.301272,0.035107,0.130857,0.301898,0.339249,0.308193,0.054084,0.126826,0.364668,0.399058,0.301613,0.208482,0.214927,0.294621,0.382187,0.294527,0.151946,0.127095,0.255021,0.247199,0.421027,0.0976603,0.199201,0.30041,0.299986,0.262728,0.070643,0.111356,0.232969,0.26022,0.359955,0.049162,0.018058,0.020306,0.006438,0.002764,0.033737,0.118393,0.229636,0.295242,0.336043,0.03931,0.091309,0.222651,0.294837,0.341255,0.041049,0.124809,0.254152,0.279104,0.251572,0.047071,0.114519,0.252983,0.277655,0.252017,0.129442,0.238808,0.339671,0.309173,0.267842,0.106142,0.103102,0.238502,0.27229,0.392799,0.0611462,0.122078,0.295092,0.321858,0.250644,0.0975971,0.112853,0.212134,0.184981,0.343656
0.093777,0.044699,0.033174,0.007213,0.007012,0.144872,0.434049,0.72826,0.55082,0.392293,0.123742,0.421465,0.697937,0.529004,0.3803,0.163442,0.557846,1.06278,0.804644,0.403429,0.145172,0.538997,1.06762,0.806407,0.407562,0.408534,0.536189,0.708666,0.716504,0.477135,0.227949,0.477075,0.78969,0.486331,0.286712,0.22472,0.532179,0.785575,0.574577,0.444085,0.149586,0.405995,0.733817,0.572484,0.267912,0.084892,0.059937,0.053872,0.019486,0.003608,0.147671,0.471229,0.869009,0.691132,0.441877,0.132823,0.450709,0.841309,0.676962,0.431376,0.160451,0.523892,0.90183,0.646341,0.321544,0.153261,0.506069,0.916156,0.657449,0.329206,0.216286,0.559289,0.79417,0.570435,0.448515,0.259472,0.411757,0.727721,0.557291,0.236343,0.195837,0.511626,0.776294,0.551165,0.42202,0.145284,0.38767,0.702735,0.513982,0.185795
0.086187,0.02661,0.030476,0.005655,0.00843,0.085257,0.192496,0.503681,0.493587,0.495532,0.067196,0.177174,0.475429,0.498005,0.49747,0.100669,0.248057,0.719453,0.70265,0.533224,0.07325,0.222855,0.710834,0.697814,0.536001,0.222381,0.295054,0.678629,0.444944,0.376596,0.126714,0.1378,0.416928,0.577344,0.4497,0.136889,0.272151,0.575817,0.500273,0.417722,0.0959325,0.172084,0.452822,0.517556,0.475229,0.079213,0.03324,0.040931,0.01342,0.004106,0.083508,0.209137,0.587305,0.617817,0.585045,0.067365,0.190855,0.553072,0.616605,0.583553,0.099336,0.23278,0.61529,0.554816,0.438298,0.074007,0.206012,0.617794,0.554616,0.443006,0.211953,0.374672,0.646137,0.580642,0.4479,0.108209,0.206352,0.381009,0.47166,0.413205,0.122085,0.293314,0.606999,0.459245,0.41861,0.0930094,0.198311,0.446922,0.502987,0.41434
0.049633,0.02613,0.017797,0.002779,0.006761,0.05611,0.160936,0.301285,0.246211,0.378294,0.049602,0.194144,0.287765,0.24878,0.376064,0.057434,0.220122,0.435662,0.349502,0.394496,0.052787,0.226055,0.443459,0.350088,0.396728,0.321759,0.38569,0.586648,0.372221,0.54724,0.1565,0.422016,0.362844,0.418102,0.32019,0.0793725,0.242228,0.364948,0.24117,0.341122,0.0746472,0.235208,0.320013,0.367829,0.34465,0.050142,0.032742,0.025091,0.006301,0.002832,0.052673,0.184235,0.354621,0.313981,0.437795,0.047559,0.20179,0.342352,0.314663,0.437421,0.060196,0.208128,0.376662,0.280084,0.323469,0.050117,0.21018,0.38064,0.283516,0.3237,0.141761,0.306467,0.382485,0.220961,0.388173,0.13513,0.320205,0.291347,0.436392,0.316401,0.110464,0.221612,0.359161,0.221844,0.331254,0.0619416,0.273132,0.294966,0.352717,0.351346
0.059096,0.023174,0.014459,0.002621,0.005316,0.061187,0.134427,0.257529,0.250432,0.292981,0.049257,0.166325,0.250428,0.254082,0.316297,0.061405,0.195083,0.371434,0.354603,0.339736,0.057115,0.197157,0.394982,0.346201,0.331692,0.25425,0.312434,0.420522,0.325159,0.270244,0.16425,0.215766,0.317167,0.407432,0.466029,0.0993467,0.175029,0.312666,0.142612,0.202408,0.107407,0.192875,0.277066,0.316525,0.367083,0.075336,0.02806,0.022167,0.006156,0.002951,0.054225,0.141538,0.30029,0.321221,0.352771,0.053379,0.1829,0.300005,0.313451,0.369074,0.060277,0.192532,0.330498,0.275087,0.277604,0.061729,0.173446,0.316951,0.285064,0.268332,0.209108,0.267748,0.325024,0.253459,0.303489,0.0960768,0.257908,0.298471,0.307292,0.475286,0.0811391,0.195739,0.307643,0.15198,0.192696,0.105148,0.217525,0.287732,0.342338,0.346921
0.08491,0.032963,0.027029,0.006669,0.009602,0.070776,0.189774,0.430687,0.614457,0.514976,0.073717,0.197771,0.435509,0.585284,0.542899,0.071535,0.240318,0.625519,0.826991,0.585647,0.078018,0.240217,0.630476,0.854879,0.572103,0.275604,0.316412,0.668427,0.726474,0.32667,0.222157,0.235883,0.491382,0.541378,0.607586,0.115981,0.190391,0.46651,0.64456,0.41384,0.12997,0.252041,0.497744,0.520513,0.533188,0.087975,0.042083,0.037549,0.01486,0.005103,0.076893,0.201501,0.504854,0.746147,0.634081,0.074412,0.213194,0.520064,0.736293,0.632565,0.066658,0.221971,0.545295,0.661035,0.459537,0.074128,0.243136,0.549654,0.663186,0.465071,0.282019,0.311648,0.414749,0.510328,0.566955,0.150544,0.222399,0.586233,0.599624,0.498741,0.0803189,0.215812,0.469077,0.613649,0.410804,0.0968342,0.247029,0.509577,0.51271,0.547931
0.094034,0.023454,0.015225,0.003669,0.002897,0.067848,0.134462,0.340874,0.193596,0.156939,0.052165,0.119737,0.331558,0.188893,0.16211,0.059754,0.162484,0.511194,0.263512,0.17859,0.046777,0.161934,0.504349,0.268285,0.174844,0.272528,0.316865,0.55297,0.21042,0.359489,0.151404,0.160527,0.274077,0.276771,0.41997,0.100784,0.163011,0.425223,0.192393,0.279605,0.0950426,0.184843,0.323512,0.255233,0.359415,0.06846,0.025713,0.024486,0.005036,0.00211,0.062854,0.133667,0.393455,0.233434,0.200318,0.048623,0.130798,0.407327,0.230557,0.186267,0.072263,0.144587,0.43863,0.210227,0.135949,0.063334,0.154178,0.417201,0.211357,0.153389,0.251921,0.186066,0.334813,0.233044,0.324038,0.139061,0.217977,0.392497,0.277727,0.314998,0.0991777,0.164933,0.44423,0.189637,0.256012,0.102467,0.144673,0.303819,0.244254,0.375568
0.051504,0.020724,0.01756,0.002623,0.004413,0.079666,0.15474,0.304141,0.139893,0.231164,0.081958,0.136199,0.295706,0.140463,0.246356,0.079185,0.179146,0.446009,0.199608,0.262865,0.080661,0.176423,0.457408,0.214212,0.255391,0.21566,0.359857,0.430269,0.278145,0.258083,0.172075,0.216954,0.3946,0.252895,0.296306,0.102716,0.196527,0.322028,0.180369,0.301074,0.114582,0.171501,0.306964,0.21007,0.260992,0.053916,0.031656,0.027042,0.004127,0.002835,0.077058,0.140718,0.367915,0.17591,0.272398,0.08001,0.132424,0.35606,0.174265,0.271546,0.084095,0.166321,0.390761,0.160578,0.202678,0.078918,0.162017,0.401871,0.158578,0.206027,0.145407,0.207807,0.290194,0.289248,0.267661,0.159086,0.212023,0.304273,0.264016,0.306111,0.118599,0.219252,0.302769,0.191756,0.286657,0.100029,0.212199,0.340604,0.260135,0.287846
0.078215,0.04461,0.028852,0.00447,0.004897,0.097676,0.272126,0.430207,0.437218,0.278735,0.091369,0.226393,0.420122,0.431891,0.284781,0.101078,0.339604,0.632021,0.622631,0.319148,0.094598,0.297567,0.601205,0.618596,0.312159,0.208213,0.363535,0.655631,0.545041,0.330988,0.156976,0.184736,0.357941,0.384588,0.199324,0.114006,0.403547,0.552753,0.499658,0.255629,0.11753,0.220951,0.370184,0.352374,0.189512,0.0852,0.053736,0.038624,0.012134,0.00304,0.097625,0.281363,0.503124,0.556784,0.339543,0.090447,0.234963,0.496283,0.552298,0.339444,0.104468,0.311875,0.560867,0.502165,0.25275,0.096892,0.281407,0.53737,0.50277,0.253444,0.271999,0.33572,0.611886,0.685667,0.510528,0.107454,0.1981,0.370522,0.268242,0.220017,0.120562,0.376428,0.56921,0.515949,0.310175,0.0645605,0.194943,0.354804,0.31564,0.242644
0.083398,0.02449,0.013293,0.003665,0.004809,0.075544,0.177209,0.253013,0.258937,0.275517,0.058543,0.180357,0.236873,0.249368,0.275437,0.08679,0.235251,0.361027,0.354123,0.291018,0.069764,0.223525,0.355609,0.360897,0.295523,0.203867,0.300742,0.30604,0.41027,0.332375,0.138694,0.253075,0.276846,0.229015,0.232068,0.0953848,0.245693,0.322438,0.36726,0.336611,0.132136,0.22226,0.27043,0.235208,0.211021,0.098434,0.031776,0.020473,0.006778,0.002238,0.071469,0.183256,0.295534,0.321756,0.309282,0.067173,0.193159,0.281549,0.32428,0.321062,0.083723,0.224012,0.310165,0.28698,0.239114,0.074666,0.207507,0.30879,0.282557,0.228514,0.16225,0.261889,0.341771,0.368589,0.387497,0.160179,0.277015,0.313314,0.310258,0.262417,0.111566,0.26838,0.298864,0.372433,0.363811,0.101551,0.240163,0.238255,0.260021,0.163942
0.056712,0.013463,0.00957,0.002861,0.005762,0.037341,0.112038,0.16682,0.228052,0.312392,0.050089,0.096455,0.16386,0.225819,0.315814,0.047701,0.123528,0.239099,0.333567,0.34132,0.057773,0.127205,0.249089,0.32905,0.33175,0.235411,0.462576,0.341232,0.26472,0.427298,0.118227,0.183506,0.191217,0.236156,0.331691,0.0700356,0.147673,0.20621,0.346039,0.372068,0.0701752,0.137787,0.24913,0.218692,0.227277,0.062491,0.018073,0.013525,0.006603,0.002366,0.057389,0.117145,0.200243,0.300336,0.371313,0.055466,0.109893,0.203688,0.289316,0.36302,0.052095,0.131395,0.219089,0.262728,0.271446,0.048127,0.123133,0.216269,0.271511,0.274849,0.325177,0.261103,0.37047,0.397851,0.579084,0.153169,0.203521,0.262878,0.171961,0.211802,0.0659655,0.172974,0.194192,0.327184,0.363278,0.0499208,0.157879,0.218126,0.217384,0.220419
0.049343,0.017864,0.013157,0.002293,0.00562,0.045183,0.130429,0.222239,0.195922,0.308154,0.042722,0.151244,0.216896,0.202159,0.307129,0.048397,0.180781,0.331259,0.295406,0.320908,0.043092,0.180406,0.326734,0.284065,0.325512,0.0900021,0.172332,0.308514,0.278729,0.256,0.0883662,0.205057,0.227444,0.210567,0.29673,0.0695225,0.205182,0.325331,0.271528,0.270291,0.0495132,0.199202,0.222409,0.174447,0.318111,0.056506,0.022491,0.019097,0.006001,0.002198,0.049775,0.144638,0.261766,0.249498,0.358468,0.042703,0.166218,0.253973,0.252349,0.343949,0.054627,0.170025,0.283545,0.231334,0.256562,0.041479,0.165214,0.272851,0.228596,0.271548,0.0809048,0.171644,0.312784,0.214085,0.260189,0.0609995,0.216086,0.230098,0.236846,0.269514,0.0766608,0.160766,0.313403,0.273972,0.231673,0.052135,0.169049,0.233776,0.191895,0.259884
0.08142,0.026131,0.011068,0.007533,0.007202,0.084168,0.142324,0.292233,0.547765,0.39281,0.061009,0.125844,0.291085,0.557002,0.3635,0.093833,0.168618,0.452295,0.811163,0.392082,0.07209,0.152696,0.43698,0.800776,0.404674,0.112792,0.189983,0.360689,0.719024,0.591572,0.0660113,0.157464,0.282104,0.43151,0.4097,0.135704,0.199396,0.358507,0.735208,0.593279,0.106819,0.122571,0.287525,0.435885,0.382902,0.06931,0.029548,0.018488,0.01638,0.003434,0.076009,0.150504,0.360037,0.695398,0.458153,0.068173,0.132155,0.358042,0.700131,0.428348,0.093715,0.157712,0.374334,0.628955,0.315393,0.079754,0.151999,0.367853,0.621179,0.336743,0.0995884,0.169978,0.337221,0.7173,0.635594,0.104946,0.173698,0.266036,0.426149,0.438893,0.126006,0.202897,0.324702,0.705881,0.63078,0.12402,0.166067,0.269971,0.439899,0.369892
0.028709,0.02728,0.014149,0.003253,0.005215,0.051363,0.179686,0.23572,0.245453,0.276525,0.043312,0.179232,0.24595,0.257785,0.279036,0.063388,0.240798,0.373027,0.371647,0.296521,0.054009,0.205548,0.34926,0.363794,0.300848,0.0845204,0.243159,0.329496,0.311399,0.410218,0.09443,0.156179,0.275109,0.271627,0.301123,0.127621,0.266332,0.347486,0.310168,0.416771,0.103962,0.22497,0.284856,0.226215,0.283471,0.035487,0.032354,0.01985,0.007267,0.002007,0.05476,0.184485,0.284697,0.312275,0.318596,0.047873,0.185391,0.296969,0.321501,0.315669,0.05869,0.230677,0.324898,0.28517,0.23846,0.048821,0.191977,0.302885,0.275874,0.240953,0.111979,0.275929,0.351267,0.307117,0.416472,0.0939649,0.136353,0.290204,0.310466,0.300565,0.0906194,0.266334,0.299517,0.299416,0.386626,0.0972564,0.158901,0.274235,0.255099,0.268901
0.090164,0.037347,0.027217,0.005267,0.006866,0.08903,0.275809,0.40581,0.457199,0.396783,0.072879,0.264134,0.409893,0.452895,0.399724,0.102015,0.36198,0.607397,0.645557,0.436901,0.084522,0.329757,0.589815,0.643562,0.427525,0.118739,0.362067,0.481455,0.527784,0.342289,0.0819392,0.219501,0.42155,0.403105,0.401643,0.129045,0.38267,0.54633,0.589141,0.402447,0.116382,0.245492,0.421327,0.353823,0.397582,0.102075,0.047176,0.038415,0.011873,0.003783,0.085858,0.292697,0.477598,0.570726,0.475229,0.076513,0.281774,0.477385,0.561287,0.464593,0.103822,0.340196,0.523822,0.499661,0.3527,0.090234,0.309989,0.508616,0.50648,0.362519,0.118843,0.343549,0.522489,0.550319,0.357321,0.0951971,0.235677,0.447323,0.359258,0.378054,0.125041,0.352752,0.51833,0.549215,0.35805,0.13423,0.206966,0.435483,0.374435,0.35832
0.079623,0.023803,0.018076,0.003868,0.007344,0.051493,0.203473,0.266281,0.338257,0.40368,0.052353,0.186491,0.263019,0.334118,0.426162,0.056852,0.247533,0.38434,0.474682,0.474205,0.053514,0.242473,0.394696,0.478942,0.452079,0.0827874,0.253435,0.314671,0.383224,0.513019,0.0947773,0.20665,0.288875,0.285113,0.351006,0.0667831,0.25147,0.322514,0.360946,0.526435,0.079967,0.177445,0.254067,0.329129,0.338527,0.067044,0.029994,0.024809,0.008971,0.003643,0.051528,0.217469,0.313697,0.431115,0.474972,0.055193,0.200603,0.30669,0.419036,0.501188,0.053514,0.236666,0.337751,0.371485,0.381768,0.054713,0.230188,0.341383,0.382591,0.355085,0.0748458,0.213685,0.322103,0.357976,0.527519,0.107002,0.235206,0.285684,0.240823,0.30958,0.0739595,0.258691,0.29888,0.375713,0.545842,0.095676,0.207801,0.32031,0.318037,0.262383
0.103179,0.040634,0.034175,0.005948,0.009574,0.083194,0.253848,0.509967,0.45485,0.509922,0.086175,0.245516,0.525295,0.464795,0.526848,0.094576,0.331905,0.789715,0.681422,0.547668,0.097841,0.2922,0.785086,0.667889,0.535567,0.12723,0.387451,0.70166,0.621019,0.419365,0.153506,0.198758,0.46702,0.353866,0.513105,0.0978114,0.303008,0.706315,0.645376,0.430139,0.115143,0.184317,0.457257,0.351125,0.504983,0.113453,0.046237,0.047961,0.013393,0.004088,0.089398,0.26538,0.603277,0.568732,0.602004,0.089696,0.261489,0.616366,0.578207,0.601532,0.095548,0.313244,0.681441,0.530112,0.453844,0.095947,0.268763,0.64207,0.51164,0.45331,0.0793618,0.36246,0.689951,0.652098,0.401983,0.107768,0.21005,0.465543,0.376479,0.479276,0.129869,0.377587,0.695448,0.645219,0.435305,0.168918,0.224442,0.449916,0.381027,0.515134
0.046727,0.01835,0.029992,0.004164,0.005319,0.034497,0.177313,0.409595,0.353862,0.312217,0.043474,0.188424,0.409258,0.368015,0.332284,0.040633,0.236544,0.615736,0.512398,0.375029,0.05405,0.226046,0.55372,0.49402,0.353358,0.0961062,0.201676,0.514998,0.400976,0.320528,0.165948,0.260788,0.43303,0.460067,0.384725,0.0632099,0.19509,0.490636,0.388178,0.329687,0.141252,0.252729,0.429442,0.441421,0.409128,0.03744,0.0255,0.038246,0.009488,0.003475,0.036916,0.201144,0.495411,0.445952,0.36994,0.046143,0.205546,0.489514,0.455012,0.39121,0.038241,0.219445,0.52662,0.394178,0.304021,0.052065,0.223519,0.517914,0.38818,0.284967,0.0535598,0.182112,0.529814,0.409666,0.346021,0.104138,0.234469,0.424848,0.425501,0.392148,0.0808286,0.188582,0.532487,0.402785,0.330221,0.142744,0.215519,0.443874,0.406187,0.359957
0.040392,0.025221,0.021354,0.004219,0.006121,0.05315,0.273927,0.423899,0.273262,0.332648,0.058225,0.244871,0.404393,0.263968,0.330833,0.066316,0.350215,0.612152,0.394789,0.345506,0.075765,0.328354,0.618512,0.409512,0.336147,0.0899114,0.345371,0.491301,0.302443,0.449895,0.142918,0.215096,0.462091,0.365295,0.268926,0.115449,0.371614,0.51027,0.306098,0.444993,0.111087,0.230187,0.388825,0.347414,0.312928,0.035776,0.033031,0.033525,0.008953,0.002402,0.05823,0.297977,0.510543,0.344882,0.391188,0.058708,0.269793,0.483071,0.331542,0.387112,0.073013,0.318814,0.519905,0.31214,0.283427,0.077789,0.3017,0.532151,0.326695,0.283722,0.106097,0.357047,0.489678,0.281228,0.498786,0.11522,0.207747,0.398008,0.356747,0.355061,0.131579,0.364685,0.49822,0.288079,0.48369,0.112855,0.243358,0.433044,0.332268,0.327445
0.092878,0.022598,0.024669,0.004387,0.004195,0.078733,0.130998,0.360478,0.310057,0.234072,0.079326,0.14199,0.377665,0.314445,0.227858,0.080235,0.16621,0.530387,0.453994,0.250301,0.08173,0.173136,0.557157,0.451312,0.25077,0.0918206,0.162626,0.313714,0.393126,0.399677,0.136477,0.161546,0.504068,0.331498,0.255115,0.0809445,0.121568,0.326701,0.411842,0.402704,0.0864138,0.187019,0.449045,0.310659,0.255053,0.072229,0.030046,0.031561,0.009736,0.00184,0.077799,0.144104,0.439677,0.394414,0.266146,0.084043,0.153411,0.442653,0.39399,0.263705,0.08012,0.158762,0.457356,0.357417,0.199122,0.092418,0.163976,0.487778,0.361152,0.198591,0.0929297,0.158011,0.309595,0.383111,0.402332,0.110977,0.186904,0.475843,0.30681,0.253471,0.0925071,0.158985,0.299235,0.377986,0.425398,0.125612,0.177538,0.487818,0.312261,0.255863
0.133652,0.068834,0.035503,0.006453,0.014063,0.11166,0.415731,0.626552,0.441047,0.814249,0.125791,0.471424,0.707348,0.459519,0.830649,0.125806,0.526147,0.985449,0.648449,0.929811,0.148612,0.598247,1.01455,0.648605,0.918225,0.137066,0.280056,0.446234,0.427352,0.618474,0.173351,0.620503,0.991525,0.544654,0.751603,0.155327,0.361532,0.478273,0.42685,0.673593,0.183692,0.643931,0.962869,0.546449,0.74382,0.142903,0.082164,0.052125,0.013938,0.008122,0.118653,0.465727,0.794031,0.561275,0.97383,0.13233,0.498663,0.837926,0.568833,0.968112,0.127213,0.495097,0.843443,0.51667,0.736638,0.151839,0.571702,0.884399,0.519736,0.745536,0.123692,0.358581,0.460465,0.423355,0.681163,0.192835,0.67003,1.00181,0.56421,0.848152,0.136582,0.385138,0.4876,0.432538,0.648818,0.205696,0.671257,0.979377,0.539771,0.813946
0.05835,0.015558,0.014926,0.004069,0.006619,0.059951,0.131111,0.30655,0.409495,0.350133,0.058075,0.125749,0.297387,0.411379,0.346689,0.058394,0.152555,0.44552,0.579484,0.375737,0.0614,0.17661,0.459855,0.581091,0.394519,0.0827954,0.192314,0.380853,0.509071,0.405671,0.113832,0.220949,0.367793,0.335372,0.388538,0.0903263,0.160882,0.366695,0.539232,0.372013,0.1151,0.211644,0.328608,0.314494,0.422573,0.045589,0.018669,0.022469,0.009794,0.003296,0.058657,0.140135,0.36971,0.51231,0.423742,0.055899,0.132978,0.358055,0.506751,0.408809,0.065901,0.142078,0.381597,0.443456,0.309527,0.07207,0.158776,0.393827,0.444971,0.327911,0.0823894,0.16709,0.357013,0.539551,0.387786,0.126172,0.176976,0.34338,0.346897,0.442229,0.139961,0.177419,0.381036,0.51009,0.406509,0.165437,0.242879,0.308896,0.341981,0.441451
0.112545,0.011557,0.020462,0.005666,0.008344,0.068607,0.115225,0.378804,0.462515,0.451885,0.061062,0.091257,0.386764,0.470035,0.462983,0.072187,0.123997,0.56853,0.650523,0.519928,0.06011,0.135827,0.577037,0.642907,0.503267,0.108009,0.169766,0.367335,0.478318,0.417624,0.13572,0.151464,0.462644,0.434797,0.414305,0.0802637,0.165302,0.38918,0.446711,0.387386,0.087642,0.185794,0.413503,0.447458,0.368825,0.126528,0.014331,0.029779,0.011312,0.00483,0.064623,0.125049,0.456622,0.58028,0.548404,0.057949,0.10072,0.45744,0.584267,0.547877,0.077611,0.112783,0.483301,0.503663,0.413178,0.06938,0.133463,0.491683,0.500288,0.411235,0.0935564,0.157422,0.395725,0.483387,0.433779,0.124871,0.184719,0.491233,0.437109,0.380992,0.0823713,0.145902,0.392741,0.489993,0.431846,0.0814146,0.198481,0.463487,0.420596,0.416798
0.064497,0.011514,0.0131,0.003075,0.007743,0.037194,0.120444,0.223734,0.274926,0.414926,0.019007,0.100359,0.217441,0.263728,0.427545,0.040073,0.149766,0.332253,0.385261,0.46452,0.028285,0.134088,0.331591,0.369591,0.468995,0.100593,0.210975,0.297222,0.452215,0.421488,0.109525,0.138833,0.25048,0.197908,0.519621,0.106848,0.176285,0.309943,0.412305,0.409699,0.102492,0.139471,0.249249,0.206616,0.503441,0.046274,0.015414,0.019694,0.007567,0.003652,0.034754,0.129221,0.267555,0.335013,0.501663,0.024962,0.108522,0.257904,0.330067,0.503327,0.035078,0.136652,0.286783,0.290518,0.382686,0.027757,0.130845,0.290071,0.29159,0.383859,0.0997964,0.217301,0.26655,0.41153,0.42737,0.0818312,0.109043,0.29613,0.232655,0.501862,0.0866313,0.180319,0.310367,0.424039,0.40738,0.105464,0.129721,0.285466,0.231506,0.49046
0.106097,0.028788,0.045613,0.006467,0.007286,0.079328,0.243217,0.616283,0.692373,0.415683,0.081286,0.280903,0.677646,0.704998,0.411481,0.089079,0.38403,0.984504,1.00847,0.443569,0.083926,0.300789,0.92923,0.988697,0.436197,0.0971332,0.422102,0.814574,0.907645,0.274963,0.129771,0.245484,0.657962,0.633727,0.416615,0.0942692,0.408387,0.760364,0.815712,0.288978,0.114639,0.282163,0.69737,0.652858,0.464633,0.103651,0.03727,0.060961,0.018093,0.004092,0.075395,0.262678,0.745319,0.878457,0.504091,0.086532,0.303342,0.801873,0.887739,0.484192,0.089147,0.347904,0.858689,0.786681,0.354606,0.087881,0.262392,0.803323,0.772895,0.375613,0.112444,0.413187,0.786532,0.819984,0.281305,0.137266,0.303856,0.664219,0.653989,0.432222,0.113974,0.402181,0.751319,0.856819,0.32259,0.116426,0.225728,0.65299,0.686758,0.461613
0.046925,0.013652,0.011215,0.002434,0.005434,0.056574,0.095203,0.201501,0.210205,0.291402,0.057621,0.090901,0.195765,0.212769,0.305338,0.058185,0.120815,0.280307,0.281438,0.327004,0.065469,0.112524,0.311279,0.290938,0.313611,0.0657064,0.182293,0.20731,0.230658,0.279736,0.123744,0.22343,0.243786,0.246831,0.434495,0.0805379,0.147225,0.225673,0.225748,0.291542,0.100502,0.148107,0.275311,0.237014,0.371121,0.043542,0.016454,0.018083,0.004376,0.0032,0.055199,0.101522,0.252149,0.252905,0.345289,0.055326,0.098421,0.23803,0.250053,0.347999,0.065087,0.110886,0.247626,0.215791,0.260235,0.073148,0.107176,0.271178,0.220958,0.258908,0.0913781,0.196032,0.203095,0.227871,0.273765,0.126327,0.164156,0.270996,0.237,0.313188,0.0822967,0.15988,0.192924,0.206833,0.289825,0.128543,0.178806,0.242857,0.200124,0.340787
